LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
50m         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 5 to 3
50m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 3; reason: All metrics below target
50m         Normal    Killing                pod/product-service-646fd4c8b8-2r4dq                               Stopping container product-service
49m         Normal    Killing                pod/product-service-646fd4c8b8-j6ww2                               Stopping container product-service
49m         Normal    Killing                pod/product-service-646fd4c8b8-2sjwt                               Stopping container product-service
49m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 1; reason: All metrics below target
42m         Normal    ScaledObjectReady      scaledobject/product-service-keda                                  ScaledObject is ready for scaling
42m         Normal    KEDAScalersStarted     scaledobject/product-service-keda                                  Started scalers watch
41m         Normal    SuccessfulCreate       job/k6-load-test-gradual-product-service-k1-gradual-rep1           Created pod: k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7
41m         Normal    Scheduled              pod/k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7     Successfully assigned ecommerce/k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7 to aks-userpool-16719200-vmss000011
41m         Normal    Pulling                pod/k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7     Pulling image "grafana/k6:latest"
41m         Normal    Created                pod/k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7     Created container: k6
41m         Normal    Started                pod/k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7     Started container k6
41m         Normal    Pulled                 pod/k6-load-test-gradual-product-service-k1-gradual-rep1-cmvh7     Successfully pulled image "grafana/k6:latest" in 1.408s (1.408s including waiting). Image size: 36750082 bytes.
40m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                              Created pod: product-service-646fd4c8b8-99pjk
40m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: product-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
40m         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled up replica set product-service-646fd4c8b8 from 1 to 2
40m         Normal    Scheduled              pod/product-service-646fd4c8b8-99pjk                               Successfully assigned ecommerce/product-service-646fd4c8b8-99pjk to aks-userpool-16719200-vmss000010
40m         Normal    Started                pod/product-service-646fd4c8b8-99pjk                               Started container product-service
40m         Normal    Created                pod/product-service-646fd4c8b8-99pjk                               Created container: product-service
40m         Normal    Pulled                 pod/product-service-646fd4c8b8-99pjk                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 248ms (248ms including waiting). Image size: 114682246 bytes.
40m         Normal    Pulling                pod/product-service-646fd4c8b8-99pjk                               Pulling image "ecommerce.azurecr.io/product-service:latest"
40m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                              Created pod: product-service-646fd4c8b8-vgpws
40m         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled up replica set product-service-646fd4c8b8 from 2 to 3
40m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: product-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
40m         Normal    Scheduled              pod/product-service-646fd4c8b8-vgpws                               Successfully assigned ecommerce/product-service-646fd4c8b8-vgpws to aks-userpool-16719200-vmss000011
40m         Normal    Created                pod/product-service-646fd4c8b8-vgpws                               Created container: product-service
40m         Normal    Started                pod/product-service-646fd4c8b8-vgpws                               Started container product-service
40m         Normal    Pulling                pod/product-service-646fd4c8b8-vgpws                               Pulling image "ecommerce.azurecr.io/product-service:latest"
40m         Normal    Pulled                 pod/product-service-646fd4c8b8-vgpws                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 124ms (124ms including waiting). Image size: 114682246 bytes.
38m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 4; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: product-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
38m         Normal    Scheduled              pod/product-service-646fd4c8b8-wpstb                               Successfully assigned ecommerce/product-service-646fd4c8b8-wpstb to aks-userpool-16719200-vmss000010
38m         Normal    Started                pod/product-service-646fd4c8b8-wpstb                               Started container product-service
38m         Normal    Created                pod/product-service-646fd4c8b8-wpstb                               Created container: product-service
38m         Normal    Pulled                 pod/product-service-646fd4c8b8-wpstb                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 152ms (152ms including waiting). Image size: 114682246 bytes.
38m         Normal    Pulling                pod/product-service-646fd4c8b8-wpstb                               Pulling image "ecommerce.azurecr.io/product-service:latest"
37m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: product-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
37m         Normal    Scheduled              pod/product-service-646fd4c8b8-95jhr                               Successfully assigned ecommerce/product-service-646fd4c8b8-95jhr to aks-userpool-16719200-vmss000011
37m         Normal    Started                pod/product-service-646fd4c8b8-95jhr                               Started container product-service
37m         Normal    Pulling                pod/product-service-646fd4c8b8-95jhr                               Pulling image "ecommerce.azurecr.io/product-service:latest"
37m         Normal    Pulled                 pod/product-service-646fd4c8b8-95jhr                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 187ms (187ms including waiting). Image size: 114682246 bytes.
37m         Normal    Created                pod/product-service-646fd4c8b8-95jhr                               Created container: product-service
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wpstb                               Readiness probe failed: Get "http://10.244.2.181:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
29m         Warning   Unhealthy              pod/product-service-646fd4c8b8-99pjk                               Readiness probe failed: Get "http://10.244.2.3:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
29m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vgpws                               Readiness probe failed: Get "http://10.244.1.125:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   BackoffLimitExceeded   job/k6-load-test-gradual-product-service-k1-gradual-rep1           Job has reached the specified backoff limit
23m         Normal    Killing                pod/product-service-646fd4c8b8-wpstb                               Stopping container product-service
23m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 4; reason: All metrics below target
