LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
14m         Normal    Created                pod/auth-service-88b4cd688-jxslg                                      Created container: auth-service
14m         Normal    Pulled                 pod/auth-service-88b4cd688-jxslg                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 323ms (323ms including waiting). Image size: 129968897 bytes.
14m         Normal    Pulled                 pod/auth-service-88b4cd688-xjgv8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 317ms (317ms including waiting). Image size: 129968897 bytes.
14m         Normal    Pulling                pod/auth-service-88b4cd688-xjgv8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 4; reason: cpu resource utilization (percentage of request) above target
14m         Normal    Pulling                pod/auth-service-88b4cd688-c2fx8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Scheduled              pod/auth-service-88b4cd688-c2fx8                                      Successfully assigned ecommerce/auth-service-88b4cd688-c2fx8 to aks-userpool-16719200-vmss000010
14m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 4
14m         Normal    Pulled                 pod/auth-service-88b4cd688-c2fx8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 112ms (112ms including waiting). Image size: 129968897 bytes.
14m         Normal    Created                pod/auth-service-88b4cd688-c2fx8                                      Created container: auth-service
14m         Normal    Started                pod/auth-service-88b4cd688-c2fx8                                      Started container auth-service
12m         Normal    Killing                pod/auth-service-88b4cd688-c2fx8                                      Stopping container auth-service
11m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 5
11m         Normal    Scheduled              pod/auth-service-88b4cd688-cdr2k                                      Successfully assigned ecommerce/auth-service-88b4cd688-cdr2k to aks-userpool-16719200-vmss000011
11m         Normal    Pulling                pod/auth-service-88b4cd688-cdr2k                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
11m         Normal    Scheduled              pod/auth-service-88b4cd688-ksdzm                                      Successfully assigned ecommerce/auth-service-88b4cd688-ksdzm to aks-userpool-16719200-vmss000010
11m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 5; reason: cpu resource utilization (percentage of request) above target
11m         Normal    Pulled                 pod/auth-service-88b4cd688-ksdzm                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 172ms (172ms including waiting). Image size: 129968897 bytes.
11m         Normal    Pulling                pod/auth-service-88b4cd688-ksdzm                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
11m         Normal    Created                pod/auth-service-88b4cd688-cdr2k                                      Created container: auth-service
11m         Normal    Started                pod/auth-service-88b4cd688-ksdzm                                      Started container auth-service
11m         Normal    Created                pod/auth-service-88b4cd688-ksdzm                                      Created container: auth-service
11m         Normal    Started                pod/auth-service-88b4cd688-cdr2k                                      Started container auth-service
11m         Normal    Pulled                 pod/auth-service-88b4cd688-cdr2k                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 121ms (121ms including waiting). Image size: 129968897 bytes.
3m20s       Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-cdr2k
3m20s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 4; reason: All metrics below target
3m20s       Normal    Killing                pod/auth-service-88b4cd688-cdr2k                                      Stopping container auth-service
3m20s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
3m7s        Normal    Completed              job/k6-auth-test-gradual-auth-service-h2-gradual-rep1                 Job completed
2m35s       Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-ksdzm
2m35s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
2m35s       Normal    Killing                pod/auth-service-88b4cd688-ksdzm                                      Stopping container auth-service
2m35s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 3; reason: All metrics below target
2m20s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 1
2m20s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 1; reason: All metrics below target
2m20s       Normal    Killing                pod/auth-service-88b4cd688-xjgv8                                      Stopping container auth-service
2m20s       Normal    Killing                pod/auth-service-88b4cd688-jxslg                                      Stopping container auth-service
