LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
8m44s       Normal    Started                pod/product-service-646fd4c8b8-954p9                               Started container product-service
8m44s       Normal    Started                pod/product-service-646fd4c8b8-2b7vp                               Started container product-service
8m44s       Normal    Created                pod/product-service-646fd4c8b8-2b7vp                               Created container: product-service
8m44s       Normal    Started                pod/product-service-646fd4c8b8-wdcgj                               Started container product-service
8m44s       Normal    Created                pod/product-service-646fd4c8b8-wdcgj                               Created container: product-service
8m44s       Normal    Pulled                 pod/product-service-646fd4c8b8-wdcgj                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 157ms (157ms including waiting). Image size: 114682246 bytes.
8m44s       Normal    Pulling                pod/product-service-646fd4c8b8-wdcgj                               Pulling image "ecommerce.azurecr.io/product-service:latest"
8m44s       Normal    Pulled                 pod/product-service-646fd4c8b8-2b7vp                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 268ms (268ms including waiting). Image size: 114682246 bytes.
8m44s       Normal    Pulling                pod/product-service-646fd4c8b8-8ggmv                               Pulling image "ecommerce.azurecr.io/product-service:latest"
8m44s       Normal    Created                pod/product-service-646fd4c8b8-8ggmv                               Created container: product-service
8m44s       Normal    Started                pod/product-service-646fd4c8b8-8ggmv                               Started container product-service
8m44s       Normal    Pulling                pod/product-service-646fd4c8b8-2b7vp                               Pulling image "ecommerce.azurecr.io/product-service:latest"
8m44s       Normal    Pulling                pod/product-service-646fd4c8b8-954p9                               Pulling image "ecommerce.azurecr.io/product-service:latest"
8m44s       Normal    Pulled                 pod/product-service-646fd4c8b8-954p9                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 226ms (226ms including waiting). Image size: 114682246 bytes.
8m44s       Normal    Created                pod/product-service-646fd4c8b8-954p9                               Created container: product-service
8m          Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 5 to 4
8m          Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 4; reason: All metrics below target
8m          Normal    Killing                pod/product-service-646fd4c8b8-q7dm4                               Stopping container product-service
7m30s       Normal    Killing                pod/product-service-646fd4c8b8-wdcgj                               Stopping container product-service
7m30s       Normal    Killing                pod/product-service-646fd4c8b8-2b7vp                               Stopping container product-service
7m25s       Warning   Unhealthy              pod/product-service-646fd4c8b8-wdcgj                               Readiness probe failed: Get "http://10.244.2.99:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m25s       Warning   Unhealthy              pod/product-service-646fd4c8b8-2b7vp                               Readiness probe failed: Get "http://10.244.1.69:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m          Warning   Unhealthy              pod/product-service-646fd4c8b8-2b7vp                               Readiness probe failed: Get "http://10.244.1.69:8002/ready": dial tcp 10.244.1.69:8002: connect: connection refused
7m          Warning   Unhealthy              pod/product-service-646fd4c8b8-wdcgj                               Readiness probe failed: Get "http://10.244.2.99:8002/ready": dial tcp 10.244.2.99:8002: connect: connection refused
6m33s       Warning   Unhealthy              pod/product-db-0                                                   Readiness probe failed: command timed out: "pg_isready -U product_user -d product_db" timed out after 1s
6m14s       Normal    Pulled                 pod/product-service-646fd4c8b8-45n6k                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 276ms (276ms including waiting). Image size: 114682246 bytes.
6m14s       Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 4; reason: pods metric http_requests_per_second above target
6m14s       Normal    Pulled                 pod/product-service-646fd4c8b8-76rq6                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 218ms (218ms including waiting). Image size: 114682246 bytes.
6m14s       Normal    Pulling                pod/product-service-646fd4c8b8-76rq6                               Pulling image "ecommerce.azurecr.io/product-service:latest"
6m14s       Normal    Scheduled              pod/product-service-646fd4c8b8-76rq6                               Successfully assigned ecommerce/product-service-646fd4c8b8-76rq6 to aks-userpool-16719200-vmss000010
6m14s       Normal    ScalingReplicaSet      deployment/product-service                                         Scaled up replica set product-service-646fd4c8b8 from 2 to 4
6m14s       Normal    Created                pod/product-service-646fd4c8b8-45n6k                               Created container: product-service
6m14s       Normal    Pulling                pod/product-service-646fd4c8b8-45n6k                               Pulling image "ecommerce.azurecr.io/product-service:latest"
6m14s       Normal    Scheduled              pod/product-service-646fd4c8b8-45n6k                               Successfully assigned ecommerce/product-service-646fd4c8b8-45n6k to aks-userpool-16719200-vmss000010
6m13s       Normal    Started                pod/product-service-646fd4c8b8-76rq6                               Started container product-service
6m13s       Normal    Started                pod/product-service-646fd4c8b8-45n6k                               Started container product-service
6m13s       Normal    Created                pod/product-service-646fd4c8b8-76rq6                               Created container: product-service
5m59s       Normal    Created                pod/product-service-646fd4c8b8-qm2hc                               Created container: product-service
5m59s       Normal    Pulling                pod/product-service-646fd4c8b8-qm2hc                               Pulling image "ecommerce.azurecr.io/product-service:latest"
5m59s       Normal    Pulled                 pod/product-service-646fd4c8b8-qm2hc                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 168ms (168ms including waiting). Image size: 114682246 bytes.
5m59s       Normal    Scheduled              pod/product-service-646fd4c8b8-qm2hc                               Successfully assigned ecommerce/product-service-646fd4c8b8-qm2hc to aks-userpool-16719200-vmss000011
5m59s       Normal    ScalingReplicaSet      deployment/product-service                                         Scaled up replica set product-service-646fd4c8b8 from 4 to 5
5m59s       Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 5; reason: pods metric http_requests_per_second above target
5m58s       Warning   Unhealthy              pod/product-service-646fd4c8b8-954p9                               Readiness probe failed: Get "http://10.244.2.164:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m58s       Normal    Started                pod/product-service-646fd4c8b8-qm2hc                               Started container product-service
5m48s       Warning   Unhealthy              pod/product-service-646fd4c8b8-8ggmv                               Readiness probe failed: Get "http://10.244.1.20:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m37s       Warning   Unhealthy              pod/product-service-646fd4c8b8-45n6k                               Readiness probe failed: Get "http://10.244.2.98:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m32s       Warning   BackoffLimitExceeded   job/k6-load-test-spike-product-service-h3-spike-rep1               Job has reached the specified backoff limit
5m14s       Normal    Killing                pod/product-service-646fd4c8b8-45n6k                               Stopping container product-service
5m14s       Normal    Killing                pod/product-service-646fd4c8b8-954p9                               Stopping container product-service
5m14s       Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 5 to 3
5m14s       Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 3; reason: All metrics below target
4m59s       Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 2; reason: All metrics below target
4m59s       Normal    Killing                pod/product-service-646fd4c8b8-8ggmv                               Stopping container product-service
4m59s       Normal    ScalingReplicaSet      deployment/product-service                                         (combined from similar events): Scaled down replica set product-service-646fd4c8b8 from 3 to 2
4m44s       Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 1; reason: All metrics below target
4m44s       Normal    ScalingReplicaSet      deployment/product-service                                         Scaled down replica set product-service-646fd4c8b8 from 2 to 1
4m44s       Normal    Killing                pod/product-service-646fd4c8b8-qm2hc                               Stopping container product-service
