LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
15m         Normal    Started                pod/k6-load-test-oscillating-product-service-h1-oscillating-respcql   Started container k6
14m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-6hfhz
14m         Normal    Pulled                 pod/product-service-75f4ddbd56-6hfhz                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
14m         Normal    Created                pod/product-service-75f4ddbd56-6hfhz                                  Created container: product-service
14m         Normal    Started                pod/product-service-75f4ddbd56-6hfhz                                  Started container product-service
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 2; reason: cpu resource utilization (percentage of request) above target
14m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 1 to 2
12m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-dcnlg
12m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-49m4g
12m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 2 to 4
12m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 4; reason: cpu resource utilization (percentage of request) above target
12m         Normal    Started                pod/product-service-75f4ddbd56-dcnlg                                  Started container product-service
12m         Normal    Created                pod/product-service-75f4ddbd56-dcnlg                                  Created container: product-service
12m         Normal    Pulled                 pod/product-service-75f4ddbd56-49m4g                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
12m         Normal    Created                pod/product-service-75f4ddbd56-49m4g                                  Created container: product-service
12m         Normal    Pulled                 pod/product-service-75f4ddbd56-dcnlg                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
12m         Normal    Started                pod/product-service-75f4ddbd56-49m4g                                  Started container product-service
11m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-44jjt
11m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 5; reason: cpu resource utilization (percentage of request) above target
11m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 4 to 5
11m         Normal    Pulled                 pod/product-service-75f4ddbd56-44jjt                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
11m         Normal    Started                pod/product-service-75f4ddbd56-44jjt                                  Started container product-service
11m         Normal    Created                pod/product-service-75f4ddbd56-44jjt                                  Created container: product-service
11m         Warning   Unhealthy              pod/product-service-75f4ddbd56-6hfhz                                  Readiness probe failed: Get "http://10.244.2.105:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3m8s        Normal    Completed              job/k6-load-test-oscillating-product-service-h1-oscillating-rep1      Job completed
