LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
35m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-n8bhw
35m         Normal    Scheduled              pod/product-service-646fd4c8b8-jfp4l                                  Successfully assigned ecommerce/product-service-646fd4c8b8-jfp4l to aks-userpool-16719200-vmss000011
35m         Normal    Scheduled              pod/product-service-646fd4c8b8-n8bhw                                  Successfully assigned ecommerce/product-service-646fd4c8b8-n8bhw to aks-userpool-16719200-vmss000010
35m         Normal    Created                pod/product-service-646fd4c8b8-n8bhw                                  Created container: product-service
35m         Normal    Pulling                pod/product-service-646fd4c8b8-n8bhw                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
35m         Normal    Pulling                pod/product-service-646fd4c8b8-jfp4l                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
35m         Normal    Started                pod/product-service-646fd4c8b8-n8bhw                                  Started container product-service
35m         Normal    Pulled                 pod/product-service-646fd4c8b8-jfp4l                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 194ms (194ms including waiting). Image size: 114682246 bytes.
35m         Normal    Created                pod/product-service-646fd4c8b8-jfp4l                                  Created container: product-service
35m         Normal    Pulled                 pod/product-service-646fd4c8b8-n8bhw                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 159ms (159ms including waiting). Image size: 114682246 bytes.
