LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
14m         Normal    Created                pod/auth-service-88b4cd688-4wznm                                      Created container: auth-service
14m         Normal    Started                pod/auth-service-88b4cd688-4wznm                                      Started container auth-service
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
14m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-4wznm
14m         Normal    Scheduled              pod/auth-service-88b4cd688-4wznm                                      Successfully assigned ecommerce/auth-service-88b4cd688-4wznm to aks-userpool-16719200-vmss000011
11m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-nj7z8
11m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 4
11m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 4; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
11m         Normal    Scheduled              pod/auth-service-88b4cd688-nj7z8                                      Successfully assigned ecommerce/auth-service-88b4cd688-nj7z8 to aks-userpool-16719200-vmss000010
11m         Normal    Created                pod/auth-service-88b4cd688-nj7z8                                      Created container: auth-service
11m         Normal    Started                pod/auth-service-88b4cd688-nj7z8                                      Started container auth-service
11m         Normal    Pulled                 pod/auth-service-88b4cd688-nj7z8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 156ms (156ms including waiting). Image size: 129968897 bytes.
11m         Normal    Pulling                pod/auth-service-88b4cd688-nj7z8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
10m         Normal    Scheduled              pod/auth-service-88b4cd688-ptjgp                                      Successfully assigned ecommerce/auth-service-88b4cd688-ptjgp to aks-userpool-16719200-vmss000011
10m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
10m         Normal    Pulling                pod/auth-service-88b4cd688-ptjgp                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
10m         Normal    Pulled                 pod/auth-service-88b4cd688-ptjgp                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 107ms (107ms including waiting). Image size: 129968897 bytes.
10m         Normal    Created                pod/auth-service-88b4cd688-ptjgp                                      Created container: auth-service
10m         Normal    Started                pod/auth-service-88b4cd688-ptjgp                                      Started container auth-service
3m8s        Normal    Completed              job/k6-auth-test-gradual-auth-service-k1-gradual-rep1                 Job completed
