LAST SEEN   TYPE      REASON                         OBJECT                                                                MESSAGE
24m         Normal    Killing                        pod/auth-service-88b4cd688-kwh2x                                      Stopping container auth-service
24m         Normal    SuccessfulDelete               replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-kwh2x
24m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 3; reason: All metrics below target
23m         Normal    Killing                        pod/auth-service-88b4cd688-6l5d2                                      Stopping container auth-service
23m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 1; reason: All metrics below target
23m         Normal    Killing                        pod/auth-service-88b4cd688-rdggz                                      Stopping container auth-service
16m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/auth-service-hpa-custom                       invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: unable to fetch metrics from custom metrics API: no known available metric versions found
16m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/auth-service-hpa-custom                       unable to get metric http_requests_per_second: unable to fetch metrics from custom metrics API: no known available metric versions found
15m         Normal    SuccessfulCreate               job/k6-auth-test-gradual-auth-service-h3-gradual-rep1                 Created pod: k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8
15m         Normal    Scheduled                      pod/k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8           Successfully assigned ecommerce/k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8 to aks-userpool-16719200-vmss000010
15m         Normal    Pulling                        pod/k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8           Pulling image "grafana/k6:latest"
15m         Normal    Pulled                         pod/k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8           Successfully pulled image "grafana/k6:latest" in 2.449s (2.449s including waiting). Image size: 36750082 bytes.
15m         Normal    Created                        pod/k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8           Created container: k6
15m         Normal    Started                        pod/k6-auth-test-gradual-auth-service-h3-gradual-rep1-2hth8           Started container k6
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: pods metric http_requests_per_second above target
14m         Normal    Scheduled                      pod/auth-service-88b4cd688-q9bjs                                      Successfully assigned ecommerce/auth-service-88b4cd688-q9bjs to aks-userpool-16719200-vmss000011
14m         Normal    SuccessfulCreate               replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-q9bjs
14m         Normal    Pulled                         pod/auth-service-88b4cd688-q9bjs                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 258ms (258ms including waiting). Image size: 129968897 bytes.
14m         Normal    Created                        pod/auth-service-88b4cd688-q9bjs                                      Created container: auth-service
