LAST SEEN   TYPE      REASON                   OBJECT                                                           MESSAGE
57m         Normal    Created                  pod/order-service-778787b555-7t2cc                               Created container: order-service
57m         Warning   BackOff                  pod/product-service-6f66b9867b-bljpn                             Back-off restarting failed container product-service in pod product-service-6f66b9867b-bljpn_ecommerce(532b5570-3b6f-4af8-ba45-4cb5446f55c4)
57m         Normal    Started                  pod/product-service-6f66b9867b-bljpn                             Started container product-service
57m         Normal    Created                  pod/product-service-6f66b9867b-bljpn                             Created container: product-service
57m         Normal    Pulling                  pod/product-service-6f66b9867b-bljpn                             Pulling image "ecommerce.azurecr.io/product-service:latest"
57m         Normal    Pulled                   pod/product-service-6f66b9867b-bljpn                             Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 157ms (157ms including waiting). Image size: 114682246 bytes.
27m         Normal    ScalingReplicaSet        deployment/product-service                                       Scaled up replica set product-service-646fd4c8b8 from 0 to 1
27m         Normal    SuccessfulCreate         replicaset/auth-service-88b4cd688                                Created pod: auth-service-88b4cd688-dztwq
27m         Normal    ScalingReplicaSet        deployment/payment-service                                       Scaled up replica set payment-service-6ddc6f6fd6 from 0 to 1
27m         Normal    ScalingReplicaSet        deployment/auth-service                                          Scaled up replica set auth-service-88b4cd688 from 0 to 1
27m         Normal    Scheduled                pod/auth-service-88b4cd688-dztwq                                 Successfully assigned ecommerce/auth-service-88b4cd688-dztwq to aks-userpool-16719200-vmss000010
27m         Normal    ScalingReplicaSet        deployment/redis                                                 Scaled up replica set redis-75df988755 from 0 to 1
27m         Normal    Scheduled                pod/api-gateway-c5fbb8f7f-k4qrb                                  Successfully assigned ecommerce/api-gateway-c5fbb8f7f-k4qrb to aks-userpool-16719200-vmss000010
27m         Normal    Scheduled                pod/cart-service-79cb5bdd58-bz2kl                                Successfully assigned ecommerce/cart-service-79cb5bdd58-bz2kl to aks-userpool-16719200-vmss000010
27m         Normal    SuccessfulCreate         replicaset/cart-service-79cb5bdd58                               Created pod: cart-service-79cb5bdd58-bz2kl
27m         Normal    ScalingReplicaSet        deployment/order-service                                         Scaled up replica set order-service-65b877996 from 0 to 1
27m         Normal    ScalingReplicaSet        deployment/api-gateway                                           Scaled up replica set api-gateway-c5fbb8f7f from 0 to 1
27m         Normal    ScalingReplicaSet        deployment/cart-service                                          Scaled up replica set cart-service-79cb5bdd58 from 0 to 1
27m         Normal    SuccessfulCreate         replicaset/api-gateway-c5fbb8f7f                                 Created pod: api-gateway-c5fbb8f7f-k4qrb
27m         Normal    Scheduled                pod/product-service-646fd4c8b8-q7dm4                             Successfully assigned ecommerce/product-service-646fd4c8b8-q7dm4 to aks-userpool-16719200-vmss000010
27m         Normal    Scheduled                pod/redis-75df988755-7998w                                       Successfully assigned ecommerce/redis-75df988755-7998w to aks-userpool-16719200-vmss000011
27m         Normal    Scheduled                pod/payment-service-6ddc6f6fd6-cclsh                             Successfully assigned ecommerce/payment-service-6ddc6f6fd6-cclsh to aks-userpool-16719200-vmss000010
27m         Normal    Pulled                   pod/payment-service-6ddc6f6fd6-cclsh                             Container image "ecommerce.azurecr.io/payment-service:latest" already present on machine
27m         Normal    Created                  pod/payment-service-6ddc6f6fd6-cclsh                             Created container: payment-service
27m         Normal    Started                  pod/payment-service-6ddc6f6fd6-cclsh                             Started container payment-service
27m         Normal    SuccessfulCreate         replicaset/payment-service-6ddc6f6fd6                            Created pod: payment-service-6ddc6f6fd6-cclsh
27m         Normal    SuccessfulCreate         replicaset/order-service-65b877996                               Created pod: order-service-65b877996-mxps9
27m         Normal    Pulling                  pod/auth-service-88b4cd688-dztwq                                 Pulling image "ecommerce.azurecr.io/auth-service:latest"
27m         Normal    Pulled                   pod/redis-75df988755-7998w                                       Container image "redis:7-alpine" already present on machine
27m         Normal    SuccessfulCreate         replicaset/product-service-646fd4c8b8                            Created pod: product-service-646fd4c8b8-q7dm4
27m         Normal    Pulling                  pod/cart-service-79cb5bdd58-bz2kl                                Pulling image "ecommerce.azurecr.io/cart-service:latest"
27m         Normal    Pulling                  pod/api-gateway-c5fbb8f7f-k4qrb                                  Pulling image "ecommerce.azurecr.io/api-gateway:latest"
27m         Normal    Created                  pod/redis-75df988755-7998w                                       Created container: redis
27m         Normal    Started                  pod/redis-75df988755-7998w                                       Started container redis
27m         Normal    Scheduled                pod/order-service-65b877996-mxps9                                Successfully assigned ecommerce/order-service-65b877996-mxps9 to aks-userpool-16719200-vmss000010
27m         Normal    Pulling                  pod/order-service-65b877996-mxps9                                Pulling image "ecommerce.azurecr.io/order-service:latest"
27m         Normal    Pulling                  pod/product-service-646fd4c8b8-q7dm4                             Pulling image "ecommerce.azurecr.io/product-service:latest"
27m         Normal    SuccessfulCreate         replicaset/redis-75df988755                                      Created pod: redis-75df988755-7998w
27m         Normal    SuccessfulDelete         replicaset/redis-795dff8cc4                                      Deleted pod: redis-795dff8cc4-7j6tc
27m         Normal    Killing                  pod/redis-795dff8cc4-7j6tc                                       Stopping container redis
27m         Normal    ScalingReplicaSet        deployment/redis                                                 Scaled down replica set redis-795dff8cc4 from 1 to 0
27m         Normal    ScalingReplicaSet        deployment/payment-service                                       Scaled down replica set payment-service-78b57ddcc5 from 1 to 0
27m         Normal    Killing                  pod/payment-service-78b57ddcc5-szk9g                             Stopping container payment-service
27m         Normal    SuccessfulDelete         replicaset/payment-service-78b57ddcc5                            Deleted pod: payment-service-78b57ddcc5-szk9g
27m         Warning   Unhealthy                pod/cart-service-7d7fdd477-wzpw2                                 Readiness probe failed: HTTP probe failed with statuscode: 503
27m         Normal    Created                  pod/order-service-65b877996-mxps9                                Created container: order-service
27m         Normal    Started                  pod/order-service-65b877996-mxps9                                Started container order-service
27m         Normal    Created                  pod/cart-service-79cb5bdd58-bz2kl                                Created container: cart-service
27m         Normal    Pulled                   pod/order-service-65b877996-mxps9                                Successfully pulled image "ecommerce.azurecr.io/order-service:latest" in 4.896s (4.896s including waiting). Image size: 113801679 bytes.
27m         Normal    Pulled                   pod/cart-service-79cb5bdd58-bz2kl                                Successfully pulled image "ecommerce.azurecr.io/cart-service:latest" in 5.094s (5.094s including waiting). Image size: 84342978 bytes.
27m         Normal    Started                  pod/cart-service-79cb5bdd58-bz2kl                                Started container cart-service
27m         Normal    Pulled                   pod/api-gateway-c5fbb8f7f-k4qrb                                  Successfully pulled image "ecommerce.azurecr.io/api-gateway:latest" in 5.445s (5.445s including waiting). Image size: 92720454 bytes.
27m         Normal    Created                  pod/api-gateway-c5fbb8f7f-k4qrb                                  Created container: api-gateway
27m         Normal    Started                  pod/api-gateway-c5fbb8f7f-k4qrb                                  Started container api-gateway
27m         Normal    Pulled                   pod/product-service-646fd4c8b8-q7dm4                             Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 8.44s (8.44s including waiting). Image size: 114682246 bytes.
27m         Normal    Started                  pod/product-service-646fd4c8b8-q7dm4                             Started container product-service
27m         Normal    Created                  pod/product-service-646fd4c8b8-q7dm4                             Created container: product-service
27m         Normal    Pulled                   pod/auth-service-88b4cd688-dztwq                                 Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 9.11s (9.11s including waiting). Image size: 129968897 bytes.
27m         Normal    Created                  pod/auth-service-88b4cd688-dztwq                                 Created container: auth-service
27m         Normal    Started                  pod/auth-service-88b4cd688-dztwq                                 Started container auth-service
26m         Normal    Killing                  pod/order-service-778787b555-7t2cc                               Stopping container order-service
26m         Normal    SuccessfulDelete         replicaset/order-service-778787b555                              Deleted pod: order-service-778787b555-7t2cc
26m         Normal    ScalingReplicaSet        deployment/order-service                                         Scaled down replica set order-service-778787b555 from 1 to 0
26m         Normal    ScalingReplicaSet        deployment/cart-service                                          Scaled down replica set cart-service-7d7fdd477 from 1 to 0
26m         Normal    SuccessfulDelete         replicaset/cart-service-7d7fdd477                                Deleted pod: cart-service-7d7fdd477-wzpw2
26m         Normal    Killing                  pod/cart-service-7d7fdd477-wzpw2                                 Stopping container cart-service
26m         Normal    ScalingReplicaSet        deployment/api-gateway                                           Scaled down replica set api-gateway-55bf47c6f6 from 1 to 0
26m         Normal    SuccessfulDelete         replicaset/api-gateway-55bf47c6f6                                Deleted pod: api-gateway-55bf47c6f6-fmc6z
26m         Normal    Killing                  pod/api-gateway-55bf47c6f6-fmc6z                                 Stopping container api-gateway
26m         Normal    SuccessfulDelete         replicaset/product-service-6f66b9867b                            Deleted pod: product-service-6f66b9867b-bljpn
26m         Normal    Killing                  pod/product-service-6f66b9867b-bljpn                             Stopping container product-service
26m         Normal    ScalingReplicaSet        deployment/auth-service                                          Scaled down replica set auth-service-6f76d48874 from 1 to 0
26m         Normal    Killing                  pod/auth-service-6f76d48874-pjdd5                                Stopping container auth-service
26m         Normal    SuccessfulDelete         replicaset/auth-service-6f76d48874                               Deleted pod: auth-service-6f76d48874-pjdd5
26m         Normal    ScalingReplicaSet        deployment/product-service                                       Scaled down replica set product-service-6f66b9867b from 1 to 0
18m         Normal    Scheduled                pod/k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt   Successfully assigned ecommerce/k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt to aks-userpool-16719200-vmss000011
18m         Normal    SuccessfulCreate         job/k6-load-test-gradual-product-service-b1-gradual-rep1         Created pod: k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt
18m         Normal    Pulling                  pod/k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt   Pulling image "grafana/k6:latest"
18m         Normal    Started                  pod/k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt   Started container k6
18m         Normal    Created                  pod/k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt   Created container: k6
18m         Normal    Pulled                   pod/k6-load-test-gradual-product-service-b1-gradual-rep1-qrpqt   Successfully pulled image "grafana/k6:latest" in 5.155s (5.155s including waiting). Image size: 36750082 bytes.
7m41s       Warning   Unhealthy                pod/product-service-646fd4c8b8-q7dm4                             Readiness probe failed: Get "http://10.244.2.183:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m29s       Warning   BackoffLimitExceeded     job/k6-load-test-gradual-product-service-b1-gradual-rep1         Job has reached the specified backoff limit
